utc_time,network,seconds_on_screen,program,text
2021-09-11 01:49:00,MSNBCW,29,MSNBCW_20210911_010000_The_Rachel_Maddow_Show/start/2940,NEW SHOW FIRESIDE HISTORY FROM NBC PRESIDENTIAL HISTORIA MICHAEL BESCHLOSS STREAMING ON PEACOCK
2021-09-11 01:55:00,MSNBCW,9,MSNBCW_20210911_010000_The_Rachel_Maddow_Show/start/3300,46 CANDIDATES ARE RUNNING TO REPLACE CA GOV NEWSOM IN RECALL ELECTION
2021-09-11 02:00:00,MSNBCW,10,MSNBCW_20210911_010000_The_Rachel_Maddow_Show/start/3600,PRES BIDEN FIRST LADY TRAVEL TO NY FOR 911 MEMORIA
2021-09-14 01:01:00,MSNBCW,8,MSNBCW_20210914_010000_The_Rachel_Maddow_Show/start/60,NEWSOM OPPONENT LARRY ELDER PUSHES BASELESS ELECTION FRAUD CLAIMS
2021-09-14 01:11:00,MSNBCW,9,MSNBCW_20210914_010000_The_Rachel_Maddow_Show/start/660,SEN SCHUMER SEN MANCHIN IS WORKING TO I GET GOP SUPPORT FOR VOTING RIGHTS BILL
2021-09-14 01:42:00,MSNBCW,14,MSNBCW_20210914_010000_The_Rachel_Maddow_Show/start/2520,AUG 21 THOUSANDS GATHERED FOR TRUMP ALABAMA RALLY DESPITE COVID SURGE
2021-09-14 01:46:00,MSNBCW,62,MSNBCW_20210914_010000_The_Rachel_Maddow_Show/start/2760,ALABAMA HOSPITALS OVERWHELMED WITH COVID PATIENTS
2021-09-14 04:10:00,MSNBCW,32,MSNBCW_20210914_040000_The_Rachel_Maddow_Show/start/600,SEN SCHUMER SEN MANCHIN IS WORKING TO I GET GOP SUPPORT FOR VOTING RIGHTS BILL
2021-09-14 04:45:00,MSNBCW,38,MSNBCW_20210914_040000_The_Rachel_Maddow_Show/start/2700,ALABAMA MAN DIES OF CARDIAC EVENT AFTER TRAVELING 200 MILES TO FIND OPEN CARDIAC ICU BED
2021-09-14 04:55:00,MSNBCW,18,MSNBCW_20210914_040000_The_Rachel_Maddow_Show/start/3300,BIDEN INVOKES DEFENSE PRODUCTION ACT TO INCREASE FIRE HOSE SUPPLY
2021-09-14 08:06:00,MSNBCW,13,MSNBCW_20210914_080000_The_Rachel_Maddow_Show/start/360,BIDEN TOURS WILDFIRE DAMAGE IN CA IL
2021-09-14 08:10:00,MSNBCW,14,MSNBCW_20210914_080000_The_Rachel_Maddow_Show/start/600,SEN SCHUMER SEN MANCHIN IS WORKING TO I GET GOP SUPPORT FOR VOTING RIGHTS BILL
2021-09-14 08:26:00,MSNBCW,8,MSNBCW_20210914_080000_The_Rachel_Maddow_Show/start/1560,AMSNBC NATIONAL POLITICAL CORRESPONE
2021-09-14 08:55:00,MSNBCW,18,MSNBCW_20210914_080000_The_Rachel_Maddow_Show/start/3300,BIDEN INVOKES DEFENSE PRODUCTION ACT TOINCREASE FIRE HOSE SUPPLY
2021-09-16 01:01:00,MSNBCW,62,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/60,POLICE REERECT FENCING AROUND CAPITOL IN ANTICIPATION OF RALLY IN SUPPORT OF JAN 6 RIOTERS
2021-09-16 01:30:00,MSNBCW,37,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/1800,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL MAY SEEK INDICTMENT IN INVESTIGATION OF RUSSIA PROBE
2021-09-16 01:32:00,MSNBCW,38,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/1920,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL CONSIDERING CHARGES AGAINST LAW FIRM WITH TIES TO HILLARY CLINTON
2021-09-16 01:44:00,MSNBCW,31,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/2640,BIDEN JUSTICE DEPT SUES TEXAS OVER ABORTION LAW
2021-09-16 01:46:00,MSNBCW,36,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/2760,DOJ ASKS JUDGE TO BLOCK ENFORCEMENT OF TX ABORTION LAW
2021-09-16 01:47:00,MSNBCW,26,MSNBCW_20210916_010000_The_Rachel_Maddow_Show/start/2820,DOJ TRIES TO BLOCK TX LAW BANNING MOST ABORTION
2021-09-16 04:04:00,MSNBCW,11,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/240,CA GOV NEWSOM AVOIDS RECALL IN LANDSLIDE ELECTION
2021-09-16 04:09:00,MSNBCW,16,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/540,ALASKA’S LARGEST HOSPITAL FORCED TO RATION CARE
2021-09-16 04:30:00,MSNBCW,37,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/1800,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL MAY SEEK INDICTMENT IN INVESTIGATION OF RUSSIA PROBE
2021-09-16 04:32:00,MSNBCW,40,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/1920,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL CONSIDERING CHARGES AGAINST LAW FIRM WITH TIES TO HILLARY CLINTON
2021-09-16 04:44:00,MSNBCW,32,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/2640,BIDEN DOJ SUES TO TRY AND STOP TEXAS ABORTION LAW
2021-09-16 04:45:00,MSNBCW,44,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/2700,BIDEN DOJ SUES TO TRY AND STOP TEXAS ABORTION LAW
2021-09-16 04:46:00,MSNBCW,26,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/2760,DOJ TRIES TO BLOCK TX LAW BANNING MOST ABORTION
2021-09-16 04:55:00,MSNBCW,30,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/3300,ALASKAS LARGEST HOSPITAL MOVES TO CRISIS STANDARDS OF CARE AMID DELTA SURGE
2021-09-16 04:56:00,MSNBCW,32,MSNBCW_20210916_040000_The_Rachel_Maddow_Show/start/3360,ALASKAS LARGEST HOSPITAL SAYS NUMBER OF PATIENTS NOW EXCEEDS RESOURCES TO TREAT THEM
2021-09-16 08:09:00,MSNBCW,20,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/540,ALASKAS LARGEST HOSPITAL FORCED TO RATION CARE
2021-09-16 08:22:00,MSNBCW,34,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/1320,I NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL TO SEEK INDICTMENT OF LAWYER AT FIRM WITH DEMOCRATIC TIES
2021-09-16 08:28:00,MSNBCW,46,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/1680,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL TO SEEK INDICTMENT OF LAWYER WHO REACHED OUT TO FBI
2021-09-16 08:31:00,MSNBCW,31,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/1860,NYT TRUMPDOJAPPOINTED SPECIAL COUNSEL CONSIDERING CHARGES AGAINST LAW FIRM WITH TIES TO HILLARY CLINTON
2021-09-16 08:43:00,MSNBCW,39,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/2580,BIDEN JUSTICE DEPT SUES TEXAS OVER ABORTION LAW
2021-09-16 08:45:00,MSNBCW,38,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/2700,DOJ ASKS JUDGE TO BLOCK ENFORCEMENT OF TX ABORTION LAW
2021-09-16 08:53:00,MSNBCW,20,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/3180,PATIENTS WAIT FOR ER BEDS AT ALASKAS LARGEST HOSPITAL AMID DELTA SURGE
2021-09-16 09:00:00,MSNBCW,14,MSNBCW_20210916_080000_The_Rachel_Maddow_Show/start/3600,WILL LAWMAKERS HOLD FBI ACCOUNTABLE.
2021-09-17 01:16:00,MSNBCW,11,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/960,AUGUST MAN THREATENS TO DETONATE BOMB NEAR CAPITOL
2021-09-17 01:32:00,MSNBCW,19,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/1920,PA REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-17 01:33:00,MSNBCW,24,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/1980,DEM PA STATE SEN GOPLED AUDIT OF ELECTION IS AN ATTACK ON OUR RIGHT TO VOTE
2021-09-17 01:42:00,MSNBCW,29,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2520,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 01:45:00,MSNBCW,33,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2700,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 01:46:00,MSNBCW,37,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2760,BIDEN ON TAX BREAKS GOING TO CORPORATIONS AND THE VERY WEALTHY IM TIRED OF IT
2021-09-17 01:47:00,MSNBCW,39,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2820,BIDEN ON TAX BREAKS GOING TO CORPORATIONS AND THE VERY WEALTHY IM TIRED OF IT
2021-09-17 01:48:00,MSNBCW,58,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2880,DEMS WHITE HOUSE PUSH 35 TRILLION RECONCILIATION BILL
2021-09-17 01:49:00,MSNBCW,27,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/2940,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 01:56:00,MSNBCW,25,MSNBCW_20210917_010000_The_Rachel_Maddow_Show/start/3360,GOP REP WHO VOTED TO IMPEACH TRUMP OVER JAN 6 ATTACK WILL NOT SEEK REELECTION
2021-09-17 04:16:00,MSNBCW,22,MSNBCW_20210917_040000_The_Rachel_Maddow_Show/start/960,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 04:17:00,MSNBCW,17,MSNBCW_20210917_040000_The_Rachel_Maddow_Show/start/1020,DEMS PLAN TO PASS IMMIGRATION I THROUGH RECONCILIATION BILL
2021-09-17 04:33:00,MSNBCW,55,MSNBCW_20210917_040000_The_Rachel_Maddow_Show/start/1980,DEM PA STATE SEN GOPLED AUDIT OF ELECTION IS AN ATTACK ON OUR RIGHT TO VOTE
2021-09-17 04:49:00,MSNBCW,37,MSNBCW_20210917_040000_The_Rachel_Maddow_Show/start/2940,BIDEN ON TAX BREAKS GOING TO CORPORATIONS AND THE VERY WEALTHY IM TIRED OF IT
2021-09-17 04:55:00,MSNBCW,31,MSNBCW_20210917_040000_The_Rachel_Maddow_Show/start/3300,GOP REP WHO VOTED TO IMPEACH TRUMP OVER JAN 6 ATTACK WILL NOT SEEK REELECTION
2021-09-17 08:16:00,MSNBCW,15,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/960,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 08:17:00,MSNBCW,15,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/1020,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 08:25:00,MSNBCW,7,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/1500,REAL PATIENT RESULTS MAY VARY
2021-09-17 08:33:00,MSNBCW,51,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/1980,DEM PA STATE SEN GOPLED AUDIT OF ELECTION IS AN ATTACK ON OUR RIGHT TO VOTE
2021-09-17 08:41:00,MSNBCW,16,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/2460,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 08:44:00,MSNBCW,52,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/2640,BIDEN SHARES PLANS TO HELP THE MIDDLE CLASS BY RAISING TAXES ON WEALTHIEST AMERICANS
2021-09-17 08:49:00,MSNBCW,41,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/2940,BIDEN ON TAX BREAKS GOING TO CORPORATIONS AND THE VERY WEALTHY IM TIRED OF IT
2021-09-17 08:50:00,MSNBCW,24,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/3000,WHITE HOUSE ADVANCES ECONOMIC AGENDA
2021-09-17 08:55:00,MSNBCW,35,MSNBCW_20210917_080000_The_Rachel_Maddow_Show/start/3300,GOP REP WHO VOTED TO IMPEACH TRUMP OVER JAN 6 ATTACK WILL NOT SEEK REELECTION
2021-09-18 01:06:00,MSNBCW,17,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/360,KREMLIN CRITIC ALEXEI NAVALNY REMAINS IMPRISONED
2021-09-18 01:07:00,MSNBCW,59,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/420,TEAM LED BY KREMLINCRITIC NAVALNY REPORTEDLY EXPOSES RUSSIAN FOREIGN MINISTER
2021-09-18 01:08:00,MSNBCW,30,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/480,REPORT PUBLISHED NAVALNY TEAM ALLEGES RUSSIAN FOREIGN MINISTER LAVROV HAS SECRET SECOND FAMILY
2021-09-18 01:31:00,MSNBCW,13,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/1860,POLICE REINSTALL FENCING AROUND CAPITOL AHEAD OF PROJAN 6 RIOTERS RALLY TOMORROW
2021-09-18 01:32:00,MSNBCW,35,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/1920,SUPPORTERS OF JAN 6 CAPITOL RIOTERS EXPECTED TO RALLY IN DC TOMORROW
2021-09-18 01:33:00,MSNBCW,51,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/1980,REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-18 01:34:00,MSNBCW,31,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2040,REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-18 01:35:00,MSNBCW,32,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2100,ATTEMPTS TO DISCREDIT 2020 ELECTION CONTINUE THROUGH GOPLED AUDITS AND RALLIES
2021-09-18 01:38:00,MSNBCW,23,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2280,ATTEMPTS TO DISCREDIT 2020 ELECTION CONTINUE THROUGH GOPLED AUDITS AND RALLIES
2021-09-18 01:42:00,MSNBCW,9,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2520,FDA ADVISORY PANEL DEBATES PFIZER VACCINE BOOSTER SHOTS
2021-09-18 01:43:00,MSNBCW,11,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2580,FDA ADVISORY PANEL DEBATES PFIZER VACCINE BOOSTER SHOTS
2021-09-18 01:44:00,MSNBCW,10,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2640,FDA PANEL VOTES 162 AGAINST BROAD BOOSTER SHOT PLAN
2021-09-18 01:45:00,MSNBCW,24,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2700,FDAPANEL VOTES 162 AGAINST BROAD BOOSTER SHOT PLAN.
2021-09-18 01:46:00,MSNBCW,34,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2760,FDAPANEL VOTES 162 AGAINST BROAD BOOSTER SHOT PLAN
2021-09-18 01:47:00,MSNBCW,15,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2820,FDA ADVISORY PANEL REJECTS BOOSTER SHOTS FOR MOST LIMITS TO HIGHRISK GROUPS
2021-09-18 01:48:00,MSNBCW,20,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/2880,FDA ADVISORY PANEL VOTES AGAINST GIVING PFIZER BOOSTER SHOTS FOR MOST PEOPLE
2021-09-18 01:53:00,MSNBCW,32,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/3180,NYT VERIFIES IDENTITY OF CIVILIAN DRIVER OF CAR STRUCK BY US DRONE
2021-09-18 01:55:00,MSNBCW,8,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/3300,GEN MCKENIZE ADDRESSES US DRONE STRIKE THAT KILLED AFGHAN CIVILIANS
2021-09-18 02:00:00,MSNBCW,24,MSNBCW_20210918_010000_The_Rachel_Maddow_Show/start/3600,SECURITY HEIGHTENED IN DC AHEAD OF PROJAN 6 RALLY
2021-09-18 04:04:00,MSNBCW,46,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/240,KREMLIN CRITIC ALEXEI NAVALNY REMAINS IMPRISONED
2021-09-18 04:06:00,MSNBCW,47,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/360,REPORT PUBLISHED NAVALNY TEAM ALLEGES RUSSIAN FOREIGN MINISTER LAVROV HAS SECRET SECOND FAMILY
2021-09-18 04:07:00,MSNBCW,40,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/420,REPORT PUBLISHED NAVALNY TEAM ALLEGES RUSSIAN FOREIGN MINISTER LAVROV HAS SECRET SECOND FAMILY
2021-09-18 04:30:00,MSNBCW,13,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/1800,POLICE REINSTALL FENCING AROUND CAPITOL AHEAD OF PROJAN 6 RIOTERS RALLY TOMORROW
2021-09-18 04:31:00,MSNBCW,27,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/1860,REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-18 04:34:00,MSNBCW,38,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/2040,REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-18 04:35:00,MSNBCW,31,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/2100,ATTEMPTS TO DISCREDIT 2020 ELECTION CONTINUE THROUGH GOPLED AUDITS AND RALLIES
2021-09-18 04:44:00,MSNBCW,25,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/2640,FDAPANEL VOTES 162 AGAINST BROAD BOOSTER SHOT PLAN
2021-09-18 04:45:00,MSNBCW,16,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/2700,FDA ADVISORY PANEL REJECTS BOOSTER SHOTS FOR MOST LIMITS TO HIGHRISK GROUPS
2021-09-18 04:46:00,MSNBCW,10,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/2760,FDA ADVISORY GROUP RECOMMENDS DISTRIBUTING VACCINE BOOSTER TO PEOPLE AGES 65 IMMUNOCOMPROMISED
2021-09-18 04:51:00,MSNBCW,17,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/3060,AUG 29 US LAUNCHED DRONE STRIKE IN AFGHANISTAN AFTER ISISK ATTACKED KABUL AIRPORT
2021-09-18 04:52:00,MSNBCW,32,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/3120,NYT VERIFIES IDENTITY OF CIVILIAN DRIVER OF CAR STRUCK BY US DRONE
2021-09-18 04:59:00,MSNBCW,52,MSNBCW_20210918_040000_The_Rachel_Maddow_Show/start/3540,I SECURITY HEIGHTENED IN DC AHEAD OF PROJAN 6 RALLY
2021-09-22 01:18:00,MSNBCW,27,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/1080,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING
2021-09-22 01:19:00,MSNBCW,35,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/1140,ZERO HOUSE REPUBLICANS VOTE TO RAISE DEBT CEILING
2021-09-22 01:22:00,MSNBCW,17,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/1320,HOUSE PROGRESSIVES SAY THEY WONT BACK INFRASTRUCTURE BILL WITHOUT BUDGET RECONCILIATION DEAL
2021-09-22 01:23:00,MSNBCW,18,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/1380,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING.
2021-09-22 01:34:00,MSNBCW,32,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/2040,ALPEROVITCH AN AGGRESSIVE CAMPAIGN AGAINST HACKERS WOULD TARGET THEIR PERSONNEL INFRASTRUCTURE AND MONEY
2021-09-22 01:48:00,MSNBCW,23,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/2880,SUPREME COURT TO HEAR MS ABORTION CASE ON DECEMBER 1. FMR US ATTORNEY FOR THE JOYCE VANCE NORTHERN DISTRICT OF ALABAMA.
2021-09-22 01:51:00,MSNBCW,10,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/3060,FMR US ATTORNEY FOR THE NORTHERN DISTRICT OF ALABAMA
2021-09-22 02:00:00,MSNBCW,10,MSNBCW_20210922_010000_The_Rachel_Maddow_Show/start/3600,TRUMP SUES MARY TRUMP NY TIMES OVER TAX STORY
2021-09-22 04:08:00,MSNBCW,18,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/480,SENATE HOUSE GOP VOTED TO RAISE THE DEBT CEILING IN 2017
2021-09-22 04:18:00,MSNBCW,23,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/1080,ZERO HOUSE REPUBLICANS VOTE TO RAISE DEBT CEILING
2021-09-22 04:22:00,MSNBCW,17,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/1320,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING
2021-09-22 04:23:00,MSNBCW,15,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/1380,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING
2021-09-22 04:33:00,MSNBCW,41,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/1980,DMITRI ALPEROVICH THE US NEEDS A MORE AGGRESSIVE CYBER OFFENSIVE STRATEGY AGAINST RANSOMWARE OPERATORS
2021-09-22 04:34:00,MSNBCW,33,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/2040,ALPEROVITCH AN AGGRESSIVE CAMPAIGN AGAINST HACKERS WOULD TARGET THEIR PERSONNEL INFRASTRUCTURE AND MONEY
2021-09-22 04:48:00,MSNBCW,26,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/2880,SUPREME COURT TO HEAR MS ABORTION CASE ON DECEMBER 1
2021-09-22 04:49:00,MSNBCW,21,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/2940,SUPREME COURT TO TAKE UP CHALLENGE TO MS LAW BANNING MOST ABORTIONS AFTER 15 WEEKS OF PREGNANCY
2021-09-22 04:50:00,MSNBCW,31,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/3000,DAILY BEAST DONALD TRUMP SUES NEW YORK TIMES AND HIS NIECE OVER TAX STORY
2021-09-22 04:51:00,MSNBCW,10,MSNBCW_20210922_040000_The_Rachel_Maddow_Show/start/3060,FMR US ATTORNEY FOR THE NORTHERN DISTRICT OF ALABAMA
2021-09-22 08:11:00,MSNBCW,33,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/660,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN SUSPEND DEBT LIMIT
2021-09-22 08:13:00,MSNBCW,5,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/780,HOUSE PROGRESSIVES SAY THEY WONT BACK INFRASTRUCTURE BILL WITHOUT BUDGET RECONCILIATION DEAL
2021-09-22 08:17:00,MSNBCW,42,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1020,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING
2021-09-22 08:19:00,MSNBCW,25,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1140,PROGRESSIVE DEMS WANT PRES BIDENS 35 TRILLION BILL TO PASS IN ITS ENTIRETY
2021-09-22 08:21:00,MSNBCW,28,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1260,HOUSE PROGRESSIVES SAY THEY WONT BACK INFRASTRUCTURE BILL WITHOUT BUDGET RECONCILIATION DEAL
2021-09-22 08:23:00,MSNBCW,54,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1380,HOUSE PASSES BILL TO AVOID GOVERNMENT SHUTDOWN RAISE DEBT CEILING
2021-09-22 08:28:00,MSNBCW,23,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1680,BIDEN THE US IS DISRUPTING RANSOMWARE NETWORKS AND WORKING TO ESTABLISH RULES OF THE ROAD
2021-09-22 08:33:00,MSNBCW,31,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/1980,ALPEROVITCH AN AGGRESSIVE CAMPAIGN AGAINST HACKERS WOULD TARGET THEIR PERSONNEL INFRASTRUCTURE AND MONEY
2021-09-22 08:34:00,MSNBCW,55,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2040,NYT OPED AMERICA IS BEING HELD FOR RANSOM IT NEEDS TO FIGHT BACK
2021-09-22 08:35:00,MSNBCW,49,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2100,DMITRI ALPEROVICH THE US NEEDS A MORE AGGRESSIVE CYBER OFFENSIVE STRATEGY AGAINST RANSOMWARE OPERATORS
2021-09-22 08:37:00,MSNBCW,48,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2220,ALPEROVITCH AN AGGRESSIVE CAMPAIGN AGAINST HACKERS WOULD TARGET THEIR PERSONNEL INFRASTRUCTURE AND MONEY
2021-09-22 08:45:00,MSNBCW,34,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2700,LAWSUITS FILED AGAINST TX DOCTOR WHO ADMITTED HE VIOLATED THE STATES ABORTION LAW
2021-09-22 08:46:00,MSNBCW,31,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2760,FMR US ATTORNEY FOR THE JOYCE VANCE NORTHERN DISTRICT OF ALABAMA.
2021-09-22 08:47:00,MSNBCW,23,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/2820,TEXAS ABORTION LAW EFFECTIVELY BANS PROCEDURE IN STATE. FMR US ATTORNEY FOR THE JOYCE VANCE NORTHERN DISTRICT OF ALABAMA.
2021-09-22 08:50:00,MSNBCW,15,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/3000,DAILY BEAST TRUMP SEEKING DAMAGES OF NO 8 LESS THAN 100M FROM NIECE THE NEW YORK TIMES
2021-09-22 09:00:00,MSNBCW,22,MSNBCW_20210922_080000_The_Rachel_Maddow_Show/start/3600,IS THE SPACE FORCE FASHIONABLE.
2021-09-24 01:08:00,MSNBCW,26,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/480,FOUR FMR TRUMP OFFICIALS ORDERED TO PROVIDE DOCUMENTS APPEAR BEFORE JAN 6 CMTE
2021-09-24 01:25:00,MSNBCW,41,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/1500,HOUSE SELECT SUBCMTE ON CORONAVIRUS SUBPOENAS DR HATFILL FOR DOCUMENTS
2021-09-24 01:26:00,MSNBCW,62,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/1560,SELECT SUBCMTE ON CORONAVIRUS CONTINUES TO INVESTIGATE HANDLING OF PANDEMIC BY TRUMP ADMIN
