utc_time,network,seconds_on_screen,program,text
2021-10-07 00:50:00,CNNW,23,CNNW_20211007_000000_Anderson_Cooper_360/start/3000,CAPTAIN KIRK AKA WILLIAM SHATNER ON WHY HES A LITTLE BIT NERVOUS ABOUT
2021-10-01 04:48:00,CNNW,31,CNNW_20211001_040000_Anderson_Cooper_360/start/2880,TRUMP SUPER PAC REMOVES LEWANDOWSKI
2021-10-02 04:35:00,CNNW,54,CNNW_20211002_040000_Anderson_Cooper_360/start/2100,CDC 773 OF US ADULTS HAVE GOTTEN AT LEAST ONE DOSE OF COVID19 VACCINE
2021-10-08 00:38:00,CNNW,30,CNNW_20211008_000000_Anderson_Cooper_360/start/2280,PFIZER SEEKS FDA AUTHORIZATION OF
2021-10-08 04:36:00,CNNW,32,CNNW_20211008_040000_Anderson_Cooper_360/start/2160,WHEN WILL THE PANDEMIC BECOME AN
2021-10-26 00:40:00,CNNW,53,CNNW_20211026_000000_Anderson_Cooper_360/start/2400,CHARLOTTESVILLE UNITE THE RIGHT CIVIL TRIAL BEGINS
2021-09-28 00:28:00,CNNW,25,CNNW_20210928_000000_Anderson_Cooper_360/start/1680,JOINT CHIEFS CHAIRMAN GEN MILLEY SCHEDULED TO TESTIFY TOMORROW
2021-11-04 00:54:00,CNNW,24,CNNW_20211104_000000_Anderson_Cooper_360/start/3240,CHILDREN AGES 5TO 11 NOW GETTING PFIZER COVID VACCINE IN THE US
2021-11-04 01:00:00,CNNW,11,CNNW_20211104_000000_Anderson_Cooper_360/start/3600,CNN PROJECTS NEW JERSEYS DEMOCRATIC GOVERNOR NARROWLY WINS REELECTION AGAINST GOP CHALLENGER
2021-11-04 00:52:00,CNNW,28,CNNW_20211104_000000_Anderson_Cooper_360/start/3120,CNN PROJECTS NJ GOV MURPHY DEFEATS GOP CHALLENGER.
2021-10-16 00:56:00,CNNW,11,CNNW_20211016_000000_Anderson_Cooper_360/start/3360,CNN SPECIAL REPORT GABBY PETITO AND THE HUNT FOR JUSTICE
2021-10-06 00:31:00,CNNW,16,CNNW_20211006_000000_Anderson_Cooper_360/start/1860,GABBY PETITOS PARENTS SAY THEY REACHED OUT TO
2021-10-06 00:30:00,CNNW,19,CNNW_20211006_000000_Anderson_Cooper_360/start/1800,GABBY PETITOS FAMILY GIVES FIRST
2021-10-19 04:37:00,CNNW,62,CNNW_20211019_040000_Anderson_Cooper_360/start/2220,COLIN POWELL FIRST BLACK US SECRETARY OF STATE DIES OF COVID19 COMPLICATIONS AMID CANCER BATTLE
2021-09-28 04:38:00,CNNW,28,CNNW_20210928_040000_Anderson_Cooper_360/start/2280,COLORADO INVESTIGATION INTO ELECTION OFFICIAL TURNED CONSPIRACY THEORIST
2021-09-08 04:42:00,CNNW,51,CNNW_20210908_040000_Anderson_Cooper_360/start/2520,CONSERVATIVE TALK RADIO HOST ERICK ERICKSON BASHES THOSE WHO SPREAD VACCINE CONSPIRACIES
2021-09-07 05:25:00,CNNW,10,CNNW_20210907_050000_Anderson_Cooper_360/start/1500,CONVERSATION WITH FLORIDA SHERIFF INVESTIGATING FORMER MARINE SUSPECT IN MURDER CASE ON CNNS FULL CIRCLE
2021-10-13 05:00:00,CNNW,57,CNNW_20211013_040000_Anderson_Cooper_360/start/3600,CORONER GABBY PETITO DIED BY MANUAL STRANGULATION
2021-10-13 01:00:00,CNNW,31,CNNW_20211013_000000_Anderson_Cooper_360/start/3600,TEXAS GOVERNOR BANS COVID19 VACCINE
2021-10-13 04:01:00,CNNW,21,CNNW_20211013_040000_Anderson_Cooper_360/start/60,TETON COUNTY CORONER PETITO CAUSE OF DEATH WAS MANUAL STRANGULATION MANNER OF DEATH WAS HOMICIDE
2021-10-13 04:03:00,CNNW,21,CNNW_20211013_040000_Anderson_Cooper_360/start/180,TETON COUNTY CORONER PETITO CAUSE OF
2021-10-05 01:26:00,CNNW,36,CNNW_20211005_010000_Anderson_Cooper_360/start/1560,COVID CASES DROP OR HOLDING STEADY IN 44 STATES
2021-10-05 05:27:00,CNNW,35,CNNW_20211005_050000_Anderson_Cooper_360/start/1620,COVID CASES DROP OR HOLDING STEADY IN 44 STATES
2021-11-06 00:18:00,CNNW,26,CNNW_20211106_000000_Anderson_Cooper_360/start/1080,DA CALLS CRIMINAL COMPLAINT FILED BY SHERIFFS OFFICE AGAINST FORMER NEW YORK GOV ANDREW CUOMO POTENTIALLY DEFECTIVE
2021-09-16 04:03:00,CNNW,52,CNNW_20210916_040000_Anderson_Cooper_360/start/180,NEW BOOK GEN MILLEY CONDUCTED OCT 3O CALL TO CHINAIN CONSULTATION WITH THENDEFENSE SECRETARY MARK ESPER
2021-09-10 04:57:00,CNNW,12,CNNW_20210910_040000_Anderson_Cooper_360/start/3420,DC OFFICER INJURED DURING CAPITOL RIOT RETURNS TO WORK
2021-09-07 05:04:00,CNNW,39,CNNW_20210907_050000_Anderson_Cooper_360/start/240,DEATH TOLL RISES IN THE NORTHEAST AFTER HURRICANE ID
2021-09-07 05:02:00,CNNW,55,CNNW_20210907_050000_Anderson_Cooper_360/start/120,DEATH TOLL RISES IN THE NORTHEAST AFTER HURRICANE IDA PRESIDENT BIDEN VISITS NY NJ TOMORROW
2021-09-24 04:56:00,CNNW,27,CNNW_20210924_040000_Anderson_Cooper_360/start/3360,HOUSE GOP LEADERSHIP URGES OPPOSITION TO INFRASTRUCTURE
2021-09-11 00:40:00,CNNW,48,CNNW_20210911_000000_Anderson_Cooper_360/start/2400,DEMOCRATS HOLD A DECIDED EDGE SO FAR ON BALLOTS RETURNED AHEAD OF TUESDAYS VOTE
2021-09-14 04:22:00,CNNW,49,CNNW_20210914_040000_Anderson_Cooper_360/start/1320,DEMS GIVE FINAL PUSH TO KEEP NEWSOM IN OFFICE ONE DAY BEFORE RECALL
2021-10-05 05:51:00,CNNW,8,CNNW_20211005_050000_Anderson_Cooper_360/start/3060,DEVASTATING OIL SPILL HITS CALIFORNIA COAST
2021-09-17 02:00:00,CNNW,23,CNNW_20210917_010000_Anderson_Cooper_360/start/3600,DHS WARNS OF POTENTIAL FOR VIOLENCE SURROUNDING THE JUSTICE FOR J6 RALLY
2021-09-29 00:06:00,CNNW,54,CNNW_20210929_000000_Anderson_Cooper_360/start/360,TOP GENERALS APPEAR TO CONTRADICT BIDEN IN HEARING ADMIT THEY WANTED 2500 TROOPS TO REMAIN IN AFGHANISTAN
2021-09-30 00:39:00,CNNW,62,CNNW_20210930_000000_Anderson_Cooper_360/start/2340,DO DEMOCRATS HAVE THE COURAGE OF LIZ CHENEY
2021-10-20 04:38:00,CNNW,57,CNNW_20211020_040000_Anderson_Cooper_360/start/2280,DOCTOR SPREADS DISINFORMATION ABOUT COVID19 AND VACCINES
2021-10-16 00:01:00,CNNW,61,CNNW_20211016_000000_Anderson_Cooper_360/start/60,DOJ RELEASES NEW VIDEQ OF FIRST PROTESTERS TO BREACH CAPITOL ON JAN 6
2021-10-16 04:10:00,CNNW,23,CNNW_20211016_040000_Anderson_Cooper_360/start/600,DOJ RELEASES NEW VIDEQ OF FIRST PROTESTERS TO BREACH CAPITOL
2021-10-16 04:01:00,CNNW,54,CNNW_20211016_040000_Anderson_Cooper_360/start/60,DOJ RELEASES NEW VIDEQ OF FIRST PROTESTERS TO BREACH CAPITOL ON JAN 6
2021-09-10 04:22:00,CNNW,31,CNNW_20210910_040000_Anderson_Cooper_360/start/1320,DOJ SUES TEXAS OVER SIX WEEK ABORTION BAN
2021-09-10 00:23:00,CNNW,42,CNNW_20210910_000000_Anderson_Cooper_360/start/1380,DOJ SUES TEXAS OVER SIXWEEK ABORTION BAN
2021-09-10 04:23:00,CNNW,54,CNNW_20210910_040000_Anderson_Cooper_360/start/1380,DOJ SUES TEXAS OVER SIXWEEK ABORTION BAN
2021-10-02 00:21:00,CNNW,28,CNNW_20211002_000000_Anderson_Cooper_360/start/1260,DOMESTIC VIOLENCE ADVISER TAKES A LOOK AT PETITO AND LAUNDRIE BODYCAM FOOTAGE FROM AUGUST 12 ALTERCATION
2021-10-19 00:22:00,CNNW,53,CNNW_20211019_000000_Anderson_Cooper_360/start/1320,DONT FEEL SORRY FOR ME FOR GODS SAKES COLIN POWELL ON HIS HEALTH BATTLES IN WHATS BELIEVED TO BE HIS FINAL INTERVIEW
2021-09-10 04:09:00,CNNW,29,CNNW_20210910_040000_Anderson_Cooper_360/start/540,BIDEN TO THE UNVACCINATED YOUR REFUSAL HAS COST ALL OF US
2021-09-07 00:41:00,CNNW,30,CNNW_20210907_000000_Anderson_Cooper_360/start/2460,EDUCATION SECRETARY CARDONA ON CULTURE WARS
2021-10-05 04:14:00,CNNW,36,CNNW_20211005_040000_Anderson_Cooper_360/start/840,FACEBOOK HIT WITH MAJOR OUTAGE AMID DAMNING ALLEGATIONS WHISTLEBLOWER TO TESTIFY SAYS FACEBOOK COULD DESTROY ME
2021-10-05 00:14:00,CNNW,23,CNNW_20211005_000000_Anderson_Cooper_360/start/840,FACEBOOK HIT WITH MAJOR OUTAGE AMID DAMNING ALLEGATIONS WHISTLEBLOWER TO TESTIFY SAYS FACEBOOK COULD DESTROY ME
2021-10-05 00:15:00,CNNW,19,CNNW_20211005_000000_Anderson_Cooper_360/start/900,FACEBOOK HIT WITH MAJOR OUTAGE AMID DAMNING ALLEGATIONS WHISTLEBLOWER TO TESTIFY SAYS FACEBOOK COULD DESTROY ME
2021-10-05 01:03:00,CNNW,29,CNNW_20211005_010000_Anderson_Cooper_360/start/180,INSTAGRAM PROMOTED PAGES GLORIFYING EATING DISORDERS TO TEEN
2021-10-05 05:14:00,CNNW,12,CNNW_20211005_050000_Anderson_Cooper_360/start/840,FACEBOOK HIT WITH MAJOR OUTAGE AMID DAMNING ALLEGATIONS WHISTLEBLOWER TO TESTIFY SAYS FACEBOOK
2021-10-05 00:13:00,CNNW,23,CNNW_20211005_000000_Anderson_Cooper_360/start/780,FACEBOOK INSTAGRAM AND WHATSAPP HIT BY MASSIVE OUTAGE AFTER WHISTLEBLOWER CLAIMS FACEBOOK PUT IMMENSE PROFITS BEFORE PEOPLE
2021-10-05 04:13:00,CNNW,34,CNNW_20211005_040000_Anderson_Cooper_360/start/780,FACEBOOK INSTAGRAM AND WHATSAPP HIT BY MASSIVE OUTAGE AFTER WHISTLEBLOWER CLAIMS FACEBOOK PUT IMMENSE PROFITS BEFORE PEOPLE
2021-10-05 05:08:00,CNNW,50,CNNW_20211005_050000_Anderson_Cooper_360/start/480,FACEBOOK INSTAGRAM AND WHATSAPP HIT BY MASSIVE OUTAGE AFTER WHISTLEBLOWER CLAIMS FACEBOOK PUT IMMENSE PROFITS BEFORE PEOPLE
2021-10-05 04:17:00,CNNW,23,CNNW_20211005_040000_Anderson_Cooper_360/start/1020,FACEBOOK HIT WITH MAJOR OUTAGE WHISTLEBLOWER SET TO
2021-10-23 04:37:00,CNNW,57,CNNW_20211023_040000_Anderson_Cooper_360/start/2220,FACEBOOK PAPERS PAINT DAMNING PICTURE OF COMPANYS ROLE IN INSURRECTION
2021-10-23 04:32:00,CNNW,62,CNNW_20211023_040000_Anderson_Cooper_360/start/1920,FACEBOOK PAPERS SHOW HOW THE COMPANY FAILED TO HALT STOP THE STEAL MOVEMENT
2021-10-23 00:32:00,CNNW,21,CNNW_20211023_000000_Anderson_Cooper_360/start/1920,FACEBOOK PAPERS SHOW HOW THE COMPANY FAILED TO HALT STOP THE STEAL MOVEMENT
2021-10-07 00:36:00,CNNW,61,CNNW_20211007_000000_Anderson_Cooper_360/start/2160,FACEBOOK WHISTLEBLOWER TO TALK TO JAN 6 SELECT COMMITTEE
2021-10-07 00:33:00,CNNW,36,CNNW_20211007_000000_Anderson_Cooper_360/start/1980,FACEBOOK WHISTLEBLOWER TO TALK TO JAN 6 SELECT COMMITTEE
2021-10-05 04:12:00,CNNW,22,CNNW_20211005_040000_Anderson_Cooper_360/start/720,FACEBOOK WHISTLEBLOWER TO TESTIFY TO SENATE CONGRESSIONAL ACTION IS NEEDED
2021-10-05 00:17:00,CNNW,22,CNNW_20211005_000000_Anderson_Cooper_360/start/1020,FACEBOOK WHISTLEBLOWER TO TESTIFY TO SENATE CONGRESSIONAL ACTION IS NEEDED
2021-10-20 00:15:00,CNNW,11,CNNW_20211020_000000_Anderson_Cooper_360/start/900,FAMED ATTORNEY NOW THE DEFENDANT
2021-10-23 04:38:00,CNNW,12,CNNW_20211023_040000_Anderson_Cooper_360/start/2280,FAMILY ATTORNEY BRIAN LAUNDRIES REMAINS GIVEN TO FORENSIC ANTHROPOLOGIST
2021-10-07 00:18:00,CNNW,26,CNNW_20211007_000000_Anderson_Cooper_360/start/1080,FAMILY ATTY LAUNDRIES NOW SAY BRIAN LEFT HOME TO HIKE ON SEPT
2021-10-07 00:24:00,CNNW,29,CNNW_20211007_000000_Anderson_Cooper_360/start/1440,POLICE CONFIRM LAUNDRIE FAMILY CAR WAS FOUND ABANDONED OUTSIDE ENTRANCE TO FLORIDA
2021-10-21 01:00:00,CNNW,27,CNNW_20211021_000000_Anderson_Cooper_360/start/3600,FBI APPARENT HUMAN REMAINS FOUND IN SEARCH FOR BRIAN LAUNDRIE ALONG WITH HIS BACKPACK NOTEBOOK
2021-10-21 04:02:00,CNNW,28,CNNW_20211021_040000_Anderson_Cooper_360/start/120,FBI APPARENT HUMAN REMAINS FOUND IN FL
2021-10-21 00:02:00,CNNW,16,CNNW_20211021_000000_Anderson_Cooper_360/start/120,NORTH PORT POLICE APPARENT HUMAN REMAINS
2021-09-24 00:09:00,CNNW,62,CNNW_20210924_000000_Anderson_Cooper_360/start/540,FBI ARREST WARRANT ISSUED FOR BRIAN LAUNDRIE SEARCH FOR HIM IN FL RESERVE HALTED FOR THE DAY
2021-09-22 00:12:00,CNNW,41,CNNW_20210922_000000_Anderson_Cooper_360/start/720,FBI AUTOPSY CONFIRMS REMAINS FOUND IN WYOMING ARE GABBY PETITOS
2021-09-22 04:11:00,CNNW,36,CNNW_20210922_040000_Anderson_Cooper_360/start/660,FBI AUTOPSY CONFIRMS REMAINS FOUND IN WYOMING ARE GABBY PETITOS
2021-09-22 04:08:00,CNNW,43,CNNW_20210922_040000_Anderson_Cooper_360/start/480,FBI CORONER RULES PETITO DEATH HOMICIDE IN PRELIMINARY AUTOPSY FINDINGS BUREAU SEEKS HELP FROM PUBLIC IN SEARCH FOR FIANCE
2021-09-22 00:09:00,CNNW,45,CNNW_20210922_000000_Anderson_Cooper_360/start/540,FBI CORONER RULES PETITO DEATH HOMICIDE IN PRELIMINARY AUTOPSY FINDINGS BUREAU SEEKS HELP FROM PUBLIC IN SEARCH FOR FIANCE
2021-09-17 01:08:00,CNNW,27,CNNW_20210917_010000_Anderson_Cooper_360/start/480,FDA ADVISERS MEET TOMORROW TO CONSIDER COVID19 BOOSTER SHOTS
2021-09-17 05:09:00,CNNW,44,CNNW_20210917_050000_Anderson_Cooper_360/start/540,FDA ADVISERS MEET TOMORROW TO CONSIDER COVID19 BOOSTER SHOTS
2021-09-17 05:03:00,CNNW,54,CNNW_20210917_050000_Anderson_Cooper_360/start/180,FDA ADVISERS MEET TOMORROW TO CONSIDER COVID19 BOOSTER SHOTS
2021-09-17 01:01:00,CNNW,51,CNNW_20210917_010000_Anderson_Cooper_360/start/60,FDA HEARING TOMORROW OVER NEED FOR COVID BOOSTER SHOTS
2021-09-11 00:30:00,CNNW,8,CNNW_20210911_000000_Anderson_Cooper_360/start/1800,FEDERAL EDUCATION DEPT OPENS INVESTIGATION IN FLORIDA OVER SCHOOL MASK MANDATE POLICY
2021-09-17 00:32:00,CNNW,48,CNNW_20210917_000000_Anderson_Cooper_360/start/1920,FEDERAL JUDGE DENIES DOJ REQUEST TO EXPEDITE PROCEEDINGS IN TX ABORTION CASE
2021-10-07 00:59:00,CNNW,19,CNNW_20211007_000000_Anderson_Cooper_360/start/3540,FEDERAL JUDGE ISSUES ORDER TO BLOCK TEXAS SIXWEEK ABORTION BAN
2021-09-04 00:17:00,CNNW,14,CNNW_20210904_000000_Anderson_Cooper_360/start/1020,FIFTH DEATH AMONG NURSING HOME RESIDENTS KEPT AT LOUISIANA WAREHOUSE REPORTED.
2021-09-04 00:23:00,CNNW,40,CNNW_20210904_000000_Anderson_Cooper_360/start/1380,FIFTH DEATH AMONG NURSING HOME RESIDENTS KEPT AT LOUISIANA WAREHOUSE REPORTED
2021-11-06 04:09:00,CNNW,31,CNNW_20211106_040000_Anderson_Cooper_360/start/540,"FINAL FOUR AWAITING RESULTS FROM KEY BATTLEGROUNDS PA, GA"
2021-10-06 00:54:00,CNNW,23,CNNW_20211006_000000_Anderson_Cooper_360/start/3240,PENCE MEDIA WANTS TO DISTRACT FROM BIDENS FAILED AGENDA
2021-10-06 00:56:00,CNNW,61,CNNW_20211006_000000_Anderson_Cooper_360/start/3360,FIONA HILL WARNS IN NEW BOOK RUSSIA IS AMERICAS GHOST OF CHRISTMAS FUTURE
2021-09-11 00:33:00,CNNW,45,CNNW_20210911_000000_Anderson_Cooper_360/start/1980,FL APPEALS COURT RULES IN FAVOR OF GOP GOV DESANTIS ALLOWING HIS BAN ON MASK MANDATES IN SCHOOLS TO STAND
2021-09-18 01:00:00,CNNW,16,CNNW_20210918_000000_Anderson_Cooper_360/start/3600,FL POLICE SAY THEY DONT KNOW WHERE PETITOS FIANCE IS
2021-09-09 04:59:00,CNNW,10,CNNW_20210909_040000_Anderson_Cooper_360/start/3540,FLASH FLOOD WATCHES FOR PARTS OF THE NORTHEAST
2021-09-11 00:27:00,CNNW,11,CNNW_20210911_000000_Anderson_Cooper_360/start/1620,FLORIDA APPEALS COURT WEIGHS IN ON MASKS IN SCHOOLS FEDERAL EDUCATION DEPT STEPS INTO FRAY
2021-09-16 04:28:00,CNNW,62,CNNW_20210916_040000_Anderson_Cooper_360/start/1680,FLORIDA CHIROPRACTOR SIGNED HUNDREDS OF MEDICAL EXEMPTIONS FOR KIDS IN SARASOTA COUNTY SCHOOL DISTRICT
2021-09-09 00:01:00,CNNW,38,CNNW_20210909_000000_Anderson_Cooper_360/start/60,FLORIDA GOV DESANTIS LOSES COURT FIGHT OVER MASK MANDATES PROMISING A WIN ON APPEAL
2021-09-07 05:14:00,CNNW,22,CNNW_20210907_050000_Anderson_Cooper_360/start/840,FORMER MARINE APPEARS IN COURT CHARGED WITH FOUR COUNTS OF FIRST DEGREE MURDER
2021-10-05 00:23:00,CNNW,31,CNNW_20211005_000000_Anderson_Cooper_360/start/1380,FORMER PRESIDENT TRUMP ASKS COURT TO PUT HIM BACK ON TWITTER
2021-10-05 04:23:00,CNNW,31,CNNW_20211005_040000_Anderson_Cooper_360/start/1380,FORMER PRESIDENT TRUMP ASKS COURT TO PUT HIM BACK ON TWITTER
2021-10-05 00:24:00,CNNW,18,CNNW_20211005_000000_Anderson_Cooper_360/start/1440,FORMER PRESIDENT TRUMP ASKS COURT TO PUT HIM BACK ON
2021-09-02 00:50:00,CNNW,59,CNNW_20210902_000000_Anderson_Cooper_360/start/3000,FORMER TRUMP ATTORNEY SIDNEY POWELL BATTLES WITH THE FACTS IN AUSTRALIAN TV APPEARANCE
2021-10-14 04:03:00,CNNW,15,CNNW_20211014_040000_Anderson_Cooper_360/start/180,BANNON AND PATEL SCHEDULED TO GIVE DEPOSITIONS
2021-09-11 04:36:00,CNNW,10,CNNW_20210911_040000_Anderson_Cooper_360/start/2160,FOUR DAYS AND COUNTING UNTIL CA RECALL ELECTION
2021-10-08 00:07:00,CNNW,29,CNNW_20211008_000000_Anderson_Cooper_360/start/420,TRUMP INDICATES HE WILL TRY TO ASSERT
2021-09-04 03:31:00,CNNW,17,CNNW_20210904_030000_Anderson_Cooper_360/start/1860,TEXAS JUDGE HANDS ABORTION RIGHTS ADVOCATES NARROW VICTORY AFTER SUPREME COURT REFUSED TO BLOCK NEW LAW
2021-09-18 00:31:00,CNNW,62,CNNW_20210918_000000_Anderson_Cooper_360/start/1860,FRANCE RECALLS ITS AMBASSADOR TO US OVER NATIONAL SECURITY DEAL
2021-10-06 00:21:00,CNNW,20,CNNW_20211006_000000_Anderson_Cooper_360/start/1260,BRIAN LAUNDRIES SISTER TALKS TO CNN ABOUT HIS DISAPPEARANCE
2021-10-06 00:25:00,CNNW,26,CNNW_20211006_000000_Anderson_Cooper_360/start/1500,GABBY PETITOS DAD BRIAN LAUNDRIE
2021-10-06 00:32:00,CNNW,16,CNNW_20211006_000000_Anderson_Cooper_360/start/1920,GABBY PETITOS MOM SAYS ITS POSSIBLE
2021-10-06 00:35:00,CNNW,45,CNNW_20211006_000000_Anderson_Cooper_360/start/2100,GABBY PETITOS MOM WHEN FOUND OUT
2021-10-06 00:23:00,CNNW,41,CNNW_20211006_000000_Anderson_Cooper_360/start/1380,GABBY PETITOS MOM WHEN FOUND OUT HER VAN WAS IN FLORIDA ON SEPT
2021-10-07 00:22:00,CNNW,21,CNNW_20211007_000000_Anderson_Cooper_360/start/1320,POLICE CONFIRM LAUNDRIE FAMILY CAR WAS
2021-10-07 00:21:00,CNNW,40,CNNW_20211007_000000_Anderson_Cooper_360/start/1260,POLICE CONFIRM LAUNDRIE FAMILY CAR WAS FOUND
2021-09-29 00:09:00,CNNW,48,CNNW_20210929_000000_Anderson_Cooper_360/start/540,GEN MILLEY ALLOWING US FORCES TO REMAIN AFTER AUGUST DEADLINE WOULD CREATE TOO MUCH RISK FOR TROOPS
2021-09-29 00:13:00,CNNW,26,CNNW_20210929_000000_Anderson_Cooper_360/start/780,GEN MILLEY CONFIRMS CALL AFTER JAN 6 INSURRECTION TO ASSURE CHINA TRUMP WAS NOT PLANNING A MILITARY STRIKE.
2021-09-29 00:18:00,CNNW,62,CNNW_20210929_000000_Anderson_Cooper_360/start/1080,GEN MILLEY CONFIRMS CALL WITH PELOSI AFTER JAN 6 SAYS HE TOLD HER HE WAS NOT QUALIFIED TO DETERMINE TRUMPS MENTAL HEALTH
2021-10-21 00:44:00,CNNW,62,CNNW_20211021_000000_Anderson_Cooper_360/start/2640,GOP CONSPIRACY THEORISTS ARE CANDIDATES IN ARIZONA SPREADING LIES ABOUT THE 2020 ELECTION BACKED BY TRUMP
2021-10-21 04:44:00,CNNW,46,CNNW_20211021_040000_Anderson_Cooper_360/start/2640,GOP CONSPIRACY THEORISTS ARE CANDIDATES IN ARIZONA SPREADING LIES ABOUT THE 2020 ELECTION BACKED BY TRUMP
2021-09-14 04:24:00,CNNW,51,CNNW_20210914_040000_Anderson_Cooper_360/start/1440,GOP FRONTRUNNER LARRY ELDER EVEN WHEN THEY CHEAT THEYRE STILL GOING TO LOSE
2021-09-14 00:23:00,CNNW,54,CNNW_20210914_000000_Anderson_Cooper_360/start/1380,GOP FRONTRUNNER LARRY ELDER EVEN WHEN THEY CHEAT THEYRE STILL GOING TO LOSE
2021-09-14 04:25:00,CNNW,38,CNNW_20210914_040000_Anderson_Cooper_360/start/1500,SEN KLOBUCHAR ON BREAST CANCER DIAGNOSIS THE WORD ALL OF US
2021-10-21 04:16:00,CNNW,54,CNNW_20211021_040000_Anderson_Cooper_360/start/960,GOP OFFICIALLY URGES HOUSE MEMBERS TO VOTE NO ON BANNON CONTEMPT
2021-10-21 00:21:00,CNNW,45,CNNW_20211021_000000_Anderson_Cooper_360/start/1260,GOP OFFICIALLY URGES HOUSE MEMBERS TO VOTE NO ON BANNON CONTEMPT
2021-10-21 04:21:00,CNNW,49,CNNW_20211021_040000_Anderson_Cooper_360/start/1260,GOP OFFICIALLY URGES HOUSE MEMBERS TO VOTE NO ON BANNON CONTEMPT
2021-09-02 00:19:00,CNNW,60,CNNW_20210902_000000_Anderson_Cooper_360/start/1140,GOP REP CIRCULATING LETTER TO ASK MCCARTHY TO BOOT MEMBERS FROM PARTY CONFERENCE OVER JAN 6 PROBE
2021-09-08 04:54:00,CNNW,60,CNNW_20210908_040000_Anderson_Cooper_360/start/3240,GOV NEWSOM BRINGING IN HIGHPROFILE DEMOCRATS AS RECALL ELECTION CAMPAIGN ENTERS FINAL WEEK
2021-09-16 04:38:00,CNNW,55,CNNW_20210916_040000_Anderson_Cooper_360/start/2280,GOV NEWSOM WE SAID YES TO SCIENCE WE SAID YES TO VACCINES
2021-09-16 00:38:00,CNNW,34,CNNW_20210916_000000_Anderson_Cooper_360/start/2280,GOV NEWSOM WE SAID YES TO SCIENCE WE SAID YES TO VACCINES
2021-09-16 00:37:00,CNNW,45,CNNW_20210916_000000_Anderson_Cooper_360/start/2220,GOV NEWSOM WE SAID YES TO SCIENCE WE SAID YES TO VACCINES
2021-10-02 05:31:00,CNNW,28,CNNW_20211002_050000_Anderson_Cooper_360/start/1860,GOVERNOR NEWSOM CALIFORNIA TO REQUIRE COVID19 VACCINATION FOR STUDENTS.
2021-10-02 01:30:00,CNNW,16,CNNW_20211002_010000_Anderson_Cooper_360/start/1800,GOVERNOR NEWSOM CALIFORNIA TO REQUIRE COVID19 VACCINATION FOR STUDENTS
2021-10-14 04:52:00,CNNW,62,CNNW_20211014_040000_Anderson_Cooper_360/start/3120,GOVERNORS OFFICE CHANGES TUNE FROM AUGUST WHEN SPOKESPERSON SAID PRIVATE BUSINESSES DONT NEED GOVERNMENT RUNNING THEIR BUSINESS
2021-10-23 00:04:00,CNNW,42,CNNW_20211023_000000_Anderson_Cooper_360/start/240,GREENPEACE ACTIVISTS CALL ON SEN MANCHIN TO SUPPORT CLIMATE PROVISIONS IN BUILD BACK BETTER PLAN
2021-10-14 00:53:00,CNNW,44,CNNW_20211014_000000_Anderson_Cooper_360/start/3180,HARRIS COUNTY TX ATTORNEY SAYS BUSINESSES SHOULD SUE OVER GOVERNORS VACCINE MANDATE BAN
2021-09-28 00:49:00,CNNW,41,CNNW_20210928_000000_Anderson_Cooper_360/start/2940,HILL ON THE THOMAS HEARING 3O YEARS LATER
2021-09-28 04:49:00,CNNW,42,CNNW_20210928_040000_Anderson_Cooper_360/start/2940,HILL ON THE THOMAS HEARING 3O YEARS LATER
2021-10-07 00:12:00,CNNW,45,CNNW_20211007_000000_Anderson_Cooper_360/start/720,JAN 6 COMMITTEE INTERVIEWED TRUMP DOJ OFFICIAL RICHARD DONOGHUE
2021-09-28 04:05:00,CNNW,52,CNNW_20210928_040000_Anderson_Cooper_360/start/300,HOUSE DEMS HUDDLE OVER MAKEORBREAK LEGISLATION FOR BIDEN AGENDA
2021-09-28 00:06:00,CNNW,48,CNNW_20210928_000000_Anderson_Cooper_360/start/360,HOUSE DEMS HUDDLE OVER MAKEORBREAK LEGISLATION FOR BIDEN AGENDA
2021-11-06 00:54:00,CNNW,62,CNNW_20211106_000000_Anderson_Cooper_360/start/3240,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL BETWEEN 3O AND 1OPM ET
2021-09-03 03:47:00,CNNW,46,CNNW_20210903_030000_Anderson_Cooper_360/start/2820,HOUSE GOP LEADER MCCARTHY AMONG LAWMAKERS WHOSE PHONE RECORDS ARE OF INTEREST TO THE JANUARY 6 COMMITTEE
2021-09-03 00:13:00,CNNW,14,CNNW_20210903_000000_Anderson_Cooper_360/start/780,HOUSE GOP LEADER MCCARTHY AMONG LAWMAKERS WHOSE PHONE RECORDS JAN 6 COMMITTEE WANTS TELECOMS TO PRESERVE
2021-09-03 00:43:00,CNNW,41,CNNW_20210903_000000_Anderson_Cooper_360/start/2580,HOUSE GOP LEADER MCCARTHY AMONG LAWMAKERS WHOSE PHONE RECORDS JAN 6 COMMITTEE WANTS TELECOMS TO PRESERVE
2021-09-24 04:55:00,CNNW,42,CNNW_20210924_040000_Anderson_Cooper_360/start/3300,HOUSE GOP LEADERSHIP URGES OPPOSITION TO INFRASTRUCTURE BILL AHEAD OF KEY VOTE
